step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
353,PAYMENT,4636.43,C340450210,886.0,0.0,M763778865,0.0,0.0,0,0
285,CASH_OUT,6249265.86,C435417424,6249265.86,0.0,C1577595866,0.0,6249265.86,1,0
235,CASH_OUT,110054.58,C2135453468,0.0,0.0,C1521745346,3133712.28,3243766.86,0,0
522,PAYMENT,3005.59,C232867723,10743.0,7737.41,M1048135140,0.0,0.0,0,0
210,CASH_OUT,105111.86,C2003424969,10897.0,0.0,C2043014422,453283.59,558395.45,0,0
129,CASH_IN,80574.94,C1600668354,2762293.7,2842868.65,C1079088036,7222636.42,7562300.35,0,0
310,CASH_OUT,5239429.19,C1998644906,5239429.19,0.0,C658898647,20373.48,5259802.67,1,0
344,TRANSFER,118499.44,C1083881826,118499.44,0.0,C74060450,0.0,0.0,1,0
304,PAYMENT,5543.53,C1758115808,28186.0,22642.47,M1242988921,0.0,0.0,0,0
203,CASH_OUT,47939.04,C759549365,0.0,0.0,C242422338,69865.0,117804.05,0,0
43,PAYMENT,5501.89,C1479097315,21571.0,16069.11,M731452776,0.0,0.0,0,0
84,TRANSFER,152331.26,C397720555,152331.26,0.0,C1006668962,0.0,0.0,1,0
212,TRANSFER,5131896.17,C226207762,5131896.17,0.0,C290920701,0.0,0.0,1,0
707,TRANSFER,4676.42,C1043527721,4676.42,0.0,C2017082627,0.0,0.0,1,0
41,CASH_OUT,348089.74,C522746235,0.0,0.0,C32314434,777894.96,1792972.34,0,0
187,CASH_IN,212136.87,C878278701,8827723.89,9039860.76,C1376621940,5793406.71,5771008.27,0,0
334,PAYMENT,2455.31,C90602659,42354.0,39898.69,M264792160,0.0,0.0,0,0
311,PAYMENT,2793.14,C794770165,268508.0,265714.86,M1388803961,0.0,0.0,0,0
261,CASH_OUT,8639.93,C1770613514,8639.93,0.0,C177359070,34474.59,43114.51,1,0
118,TRANSFER,897427.17,C1163712001,897427.17,0.0,C2016806245,0.0,0.0,1,0
324,CASH_IN,124816.82,C925701865,7045737.3,7170554.12,C1452293631,1375305.46,1439928.89,0,0
701,CASH_OUT,731113.99,C697413376,731113.99,0.0,C1918590482,6041587.18,6772701.17,1,0
84,CASH_OUT,152331.26,C942925545,152331.26,0.0,C1633587807,676868.23,829199.49,1,0
116,TRANSFER,85408.24,C1773883691,85408.24,0.0,C1851184528,0.0,0.0,1,0
475,TRANSFER,11424.36,C1596047986,11424.36,0.0,C1251374638,0.0,0.0,1,0
573,TRANSFER,182927.08,C273035023,182927.08,0.0,C1377929083,0.0,0.0,1,0
180,CASH_IN,20214.31,C2090810913,5939587.6,5959801.92,C104558753,86698.38,66484.07,0,0
224,TRANSFER,1150717.15,C578750781,1150717.15,0.0,C179427738,0.0,0.0,1,0
95,CASH_OUT,655676.97,C1072220674,655676.97,0.0,C2110200242,53614.28,709291.25,1,0
351,CASH_IN,153521.72,C168264964,17579.0,171100.72,C76448211,12775.77,0.0,0,0
387,CASH_OUT,18028.13,C585977298,18028.13,0.0,C1949246780,4514680.27,4532708.4,1,0
15,PAYMENT,1112.5,C528658964,0.0,0.0,M239850825,0.0,0.0,0,0
376,CASH_OUT,143783.6,C1327284651,0.0,0.0,C202820753,495970.77,639754.37,0,0
386,CASH_OUT,6063657.03,C944295490,6063657.03,0.0,C925862909,1215280.38,7278937.41,1,0
309,CASH_OUT,531937.86,C295266862,0.0,0.0,C2086524157,1029203.58,1561141.44,0,0
18,CASH_OUT,1974352.3,C365968372,1974352.3,0.0,C579837876,15531.71,1989884.01,1,0
475,TRANSFER,29611.08,C1481115689,29611.08,0.0,C370888897,0.0,0.0,1,0
394,PAYMENT,6403.24,C1085114792,177085.39,170682.14,M1403846394,0.0,0.0,0,0
288,PAYMENT,97702.45,C1332324014,27618.0,0.0,M1643852722,0.0,0.0,0,0
698,TRANSFER,2479767.72,C500011939,2479767.72,0.0,C2100381776,0.0,0.0,1,0
541,CASH_OUT,10000000.0,C430326245,10000000.0,0.0,C264263365,0.0,10000000.0,1,0
83,CASH_OUT,24412.07,C451805271,24412.07,0.0,C75671301,1564103.49,1588515.56,1,0
613,CASH_OUT,327791.14,C1118147077,327791.14,0.0,C1575522252,175013.26,502804.4,1,0
209,CASH_OUT,182187.18,C787714291,12596.0,0.0,C184566343,423558.8,605745.98,0,0
22,TRANSFER,99445.61,C2001587846,0.0,0.0,C686050789,2346988.05,2446433.66,0,0
182,CASH_OUT,370073.32,C1718869956,0.0,0.0,C1205041556,523444.14,835338.59,0,0
237,TRANSFER,3924102.18,C344359156,3924102.18,0.0,C1708707330,0.0,0.0,1,0
289,TRANSFER,27759.73,C1844162816,27759.73,0.0,C1415356134,0.0,0.0,1,0
18,CASH_OUT,27968.67,C1814331092,0.0,0.0,C467702718,182154.13,0.0,0,0
306,CASH_OUT,141573.21,C1543252076,123744.0,0.0,C1394054464,1852473.03,1994046.24,0,0
320,CASH_OUT,34099.1,C193914526,34099.1,0.0,C918538157,0.0,34099.1,1,0
252,PAYMENT,16408.36,C485098320,0.0,0.0,M1480595235,0.0,0.0,0,0
350,CASH_OUT,784476.21,C1235324923,0.0,0.0,C1718261006,1360538.7,2145014.91,0,0
648,TRANSFER,1005346.72,C278258075,1005346.72,0.0,C28830193,0.0,0.0,1,0
164,TRANSFER,1336756.8,C1936105885,0.0,0.0,C824521117,1996541.54,3333298.34,0,0
339,CASH_OUT,343177.04,C55629100,343177.04,0.0,C1065751095,0.0,343177.04,1,0
277,CASH_OUT,634471.19,C1763001663,0.0,0.0,C430763979,13842461.68,14476932.88,0,0
685,TRANSFER,537539.97,C1135563168,537539.97,0.0,C743232088,0.0,0.0,1,0
16,PAYMENT,22369.86,C1137569664,0.0,0.0,M115969103,0.0,0.0,0,0
9,CASH_OUT,157691.2,C49537344,0.0,0.0,C777863332,585930.77,1312934.58,0,0
90,TRANSFER,266746.42,C1640647431,266746.42,0.0,C1995045376,0.0,0.0,1,0
456,CASH_OUT,448266.86,C978638319,448266.86,0.0,C1081325178,47028.83,495295.7,1,0
513,CASH_OUT,159724.42,C1923821015,159724.42,0.0,C993688560,1148566.96,1308291.39,1,0
621,TRANSFER,2060748.45,C1129518026,2060748.45,0.0,C1288050386,0.0,0.0,1,0
43,CASH_OUT,21987.0,C983847519,21987.0,0.0,C868283274,123690.93,145677.94,1,0
379,TRANSFER,36942.13,C1878038300,36942.13,0.0,C1256363889,0.0,0.0,1,0
327,CASH_OUT,59730.05,C419699056,21546.0,0.0,C1012910643,0.0,59730.05,0,0
154,TRANSFER,237366.32,C650762690,0.0,0.0,C1275709475,518027.24,755393.56,0,0
403,CASH_IN,145321.08,C401545198,5202347.21,5347668.29,C2110650674,543255.43,397934.35,0,0
379,CASH_OUT,33701.41,C290168281,10099.0,0.0,C1896809934,861893.1,895594.51,0,0
349,PAYMENT,30371.26,C365227109,204955.0,174583.74,M1525398277,0.0,0.0,0,0
264,CASH_OUT,7304.56,C1939262024,7304.56,0.0,C239252386,0.0,7304.56,1,0
355,PAYMENT,14223.53,C183217536,88995.03,74771.5,M1383906509,0.0,0.0,0,0
79,TRANSFER,61178.51,C1635325265,61178.51,0.0,C1782100943,0.0,0.0,1,0
231,PAYMENT,15639.15,C1462659792,0.0,0.0,M396538620,0.0,0.0,0,0
258,PAYMENT,402.49,C1334222414,205273.0,204870.51,M1408570056,0.0,0.0,0,0
408,TRANSFER,503961.93,C451898714,503961.93,0.0,C540990710,0.0,0.0,1,0
212,CASH_IN,87823.33,C33904677,11207.0,99030.33,C1288320796,45009.26,0.0,0,0
518,PAYMENT,13915.52,C1970407034,0.0,0.0,M757148265,0.0,0.0,0,0
312,PAYMENT,17646.53,C331736302,0.0,0.0,M786534889,0.0,0.0,0,0
157,TRANSFER,4738282.28,C1533698204,4738282.28,0.0,C1200872138,0.0,0.0,1,0
395,CASH_OUT,124461.2,C674775086,0.0,0.0,C1884388857,147156.44,271617.65,0,0
280,CASH_IN,94428.19,C1527527534,50223.0,144651.19,C1679722610,71335.27,0.0,0,0
329,CASH_OUT,393336.33,C1459534974,96754.98,0.0,C1150630865,10941240.26,11334576.59,0,0
225,TRANSFER,476321.8,C562970310,476321.8,0.0,C152339852,0.0,0.0,1,0
422,TRANSFER,2897907.81,C791144032,2897907.81,0.0,C220917554,0.0,0.0,1,0
527,CASH_IN,54402.41,C596913451,0.0,54402.41,C926469891,2263655.9,2209253.48,0,0
668,TRANSFER,307455.42,C103081762,307455.42,0.0,C132241183,0.0,0.0,1,0
691,CASH_OUT,84174.31,C503145512,84174.31,0.0,C893760523,0.0,84174.31,1,0
277,CASH_OUT,381342.69,C1471903203,0.0,0.0,C419444235,2154667.91,2536010.6,0,0
540,PAYMENT,34213.9,C1372254903,0.0,0.0,M1530215971,0.0,0.0,0,0
359,PAYMENT,12253.64,C620259320,8400.0,0.0,M1079497990,0.0,0.0,0,0
146,TRANSFER,322329.78,C1524859544,322329.78,0.0,C1609215593,0.0,0.0,1,0
77,CASH_OUT,2149976.69,C1519673706,2149976.69,0.0,C1396705699,0.0,2149976.69,1,0
398,TRANSFER,1498296.47,C664914101,1498296.47,0.0,C228214204,0.0,0.0,1,0
33,TRANSFER,6648389.9,C67311634,6648389.9,0.0,C674603923,0.0,0.0,1,0
133,TRANSFER,1302173.35,C1796070508,16078.0,0.0,C1782870348,23437.16,1325610.51,0,0
276,CASH_OUT,151182.28,C313288917,0.0,0.0,C1877663217,248977.17,400159.46,0,0
407,CASH_OUT,90383.88,C92827071,0.0,0.0,C6578630,277341.77,367725.65,0,0
15,CASH_OUT,170.0,C1065370362,170.0,0.0,C200064275,413421.36,345764.15,1,0
377,CASH_OUT,434006.52,C934940485,434006.52,0.0,C534184245,1381449.3,1815455.82,1,0
252,CASH_OUT,21846.53,C1706109060,0.0,0.0,C883802318,161687.91,276921.56,0,0
282,CASH_IN,232894.32,C1176550697,122782.0,355676.32,C1209334669,138540.72,0.0,0,0
139,CASH_OUT,68908.42,C1778108537,537.0,0.0,C868283274,145677.94,214586.35,0,0
12,CASH_OUT,3964129.99,C1098250442,3964129.99,0.0,C1140712423,1912955.54,5811064.07,1,0
130,CASH_OUT,1494432.21,C735684642,1494432.21,0.0,C653403017,0.0,1494432.21,1,0
565,TRANSFER,325668.67,C126871882,325668.67,0.0,C1351249861,0.0,0.0,1,0
370,PAYMENT,22579.96,C1780392477,474413.13,451833.17,M210677712,0.0,0.0,0,0
347,TRANSFER,1103824.04,C1589075926,0.0,0.0,C348907786,4469447.7,5573271.74,0,0
12,CASH_OUT,381951.72,C1661160074,17228.0,0.0,C110721357,4966317.21,5257444.67,0,0
186,CASH_IN,161381.5,C352258370,195.0,161576.5,C407834928,77610.66,0.0,0,0
17,CASH_IN,379902.85,C646146455,377.0,380279.85,C427684170,457227.91,77325.06,0,0
37,PAYMENT,832.89,C1150624786,468.57,0.0,M344126834,0.0,0.0,0,0
165,PAYMENT,11150.6,C1918095835,20168.0,9017.4,M815268149,0.0,0.0,0,0
162,CASH_OUT,8327328.27,C2016728314,8327328.27,0.0,C1652527413,616195.48,8943523.75,1,0
17,CASH_OUT,113090.42,C1568432534,34785.0,0.0,C977422850,0.0,424566.79,0,0
641,CASH_OUT,19646.09,C585116119,19646.09,0.0,C275095873,0.0,19646.09,1,0
398,CASH_OUT,4309298.47,C1906469429,4309298.47,0.0,C1015754309,0.0,4309298.47,1,0
447,CASH_OUT,155121.58,C1937221024,155121.58,0.0,C176494011,439557.76,594679.34,1,0
328,CASH_OUT,6391.6,C1610942799,6391.6,0.0,C1312990529,2954292.05,2960683.65,1,0
336,CASH_OUT,5903457.39,C1826922858,5903457.39,0.0,C461663138,25879.97,5929337.36,1,0
347,CASH_OUT,94164.05,C106491119,25464.0,0.0,C777735481,745340.11,839504.16,0,0
380,PAYMENT,24506.27,C615031418,51212.94,26706.67,M402054488,0.0,0.0,0,0
661,TRANSFER,10000000.0,C1058583308,12140888.35,2140888.35,C2061400193,0.0,0.0,1,0
351,CASH_OUT,6417789.09,C14516308,6417789.09,0.0,C1104416444,2280633.24,8698422.34,1,0
513,TRANSFER,168033.36,C1780909298,168033.36,0.0,C1196822116,0.0,0.0,1,0
452,CASH_OUT,1138384.29,C254541375,1138384.29,0.0,C135531312,0.0,1138384.29,1,0
307,CASH_OUT,252144.37,C733898527,0.0,0.0,C235759467,1053897.5,1306041.87,0,0
346,TRANSFER,1504870.33,C371044558,1504870.33,0.0,C47031596,0.0,0.0,1,0
658,CASH_OUT,120582.86,C247557474,120582.86,0.0,C1026686567,322996.71,443579.57,1,0
162,CASH_IN,54459.47,C96309059,279117.0,333576.47,C143488108,0.0,736277.23,0,0
167,CASH_IN,260783.87,C86378788,5219906.71,5480690.58,C1264633257,3008977.79,2748193.92,0,0
203,TRANSFER,466580.69,C1631478680,466580.69,0.0,C1835027188,0.0,0.0,1,0
188,CASH_OUT,108244.36,C2087337883,0.0,0.0,C744656726,1098752.44,1562335.17,0,0
8,PAYMENT,25254.05,C2100430802,0.0,0.0,M1542783877,0.0,0.0,0,0
397,PAYMENT,37538.03,C50779781,5044.5,0.0,M625354047,0.0,0.0,0,0
370,PAYMENT,6298.96,C1533183246,0.0,0.0,M622858600,0.0,0.0,0,0
399,CASH_OUT,127124.36,C589880773,0.0,0.0,C1914773660,49928634.1,49969373.14,0,0
256,TRANSFER,9811104.49,C1983750370,9811104.49,0.0,C381637925,0.0,0.0,1,0
632,TRANSFER,407347.84,C1538572034,407347.84,0.0,C2019715796,0.0,0.0,1,0
395,TRANSFER,489434.58,C1295142316,29837.0,0.0,C1498100357,0.0,489434.58,0,0
451,CASH_OUT,475693.24,C23091724,475693.24,0.0,C798547691,28808.22,504501.46,1,0
230,PAYMENT,230.3,C1251128625,790429.14,790198.84,M1897116306,0.0,0.0,0,0
435,CASH_OUT,365332.78,C1014077257,365332.78,0.0,C948907509,27185.14,392517.92,1,0
577,TRANSFER,1396824.94,C639529489,1396824.94,0.0,C1549495686,0.0,0.0,1,0
189,CASH_OUT,2216703.82,C684927703,2216703.82,0.0,C1014882378,643300.2,2860004.01,1,0
355,CASH_IN,34904.43,C823202471,6998054.66,7032959.09,C1185958423,440345.66,405441.23,0,0
332,PAYMENT,10237.97,C23552828,0.0,0.0,M669591998,0.0,0.0,0,0
306,CASH_OUT,410755.5,C962296827,13297.0,0.0,C1717447618,12810164.73,13220920.23,0,0
473,TRANSFER,7009.93,C53019393,7009.93,0.0,C304768770,0.0,0.0,1,0
184,CASH_OUT,178203.87,C1036173554,0.0,0.0,C1023271114,871028.24,1049232.11,0,0
309,TRANSFER,222694.08,C711809884,222694.08,0.0,C1914647954,0.0,0.0,1,0
507,CASH_OUT,269476.09,C2019808660,269476.09,0.0,C1739573191,32185.76,301661.86,1,0
12,CASH_OUT,8677.0,C343345083,8677.0,0.0,C200064275,225127.62,233804.62,1,0
692,TRANSFER,46072.33,C1599191169,46072.33,0.0,C1035155877,0.0,0.0,1,0
330,TRANSFER,40388.58,C1000513158,40388.58,0.0,C1758335977,0.0,0.0,1,0
17,CASH_OUT,202829.54,C1728746543,8461.0,0.0,C178018912,0.0,202829.54,0,0
301,CASH_IN,568765.93,C435805942,60721.0,629486.93,C84731208,0.0,0.0,0,0
129,CASH_OUT,480493.32,C2106535662,1575.0,0.0,C460813918,139109.14,619602.47,0,0
276,CASH_OUT,106663.41,C2126166238,0.0,0.0,C659424964,151549.76,258213.17,0,0
238,TRANSFER,65091.34,C1422056911,65091.34,0.0,C1667849082,0.0,0.0,1,0
182,PAYMENT,14100.29,C47655498,61639.0,47538.71,M1185087258,0.0,0.0,0,0
262,CASH_OUT,592615.53,C363777689,592615.53,0.0,C1766850055,3898705.9,4491321.43,1,0
567,CASH_OUT,122816.67,C317430000,122816.67,0.0,C1681760048,807810.34,930627.01,1,0
130,PAYMENT,40261.92,C1437681126,1487.0,0.0,M1578899556,0.0,0.0,0,0
120,CASH_OUT,377919.58,C1005458940,377919.58,0.0,C1404789740,617276.1,995195.68,1,0
264,CASH_OUT,627586.04,C1801283933,627586.04,0.0,C833344626,126625.85,754211.89,1,0
21,CASH_OUT,78493.64,C41792147,0.0,0.0,C260808385,958012.47,1036506.11,0,0
207,CASH_OUT,27034.63,C2145615294,55999.0,28964.37,C1671027393,760382.43,787417.06,0,0
144,TRANSFER,102750.55,C231882139,102750.55,0.0,C908283595,0.0,0.0,1,0
249,CASH_OUT,2085019.56,C1108045976,2085019.56,0.0,C50003674,152830.87,2237850.44,1,0
261,CASH_OUT,201460.75,C2036693353,9987.0,0.0,C2121750200,9187739.88,9389200.63,0,0
301,PAYMENT,23911.41,C228194994,110065.88,86154.47,M637953946,0.0,0.0,0,0
279,PAYMENT,6641.8,C937268560,0.0,0.0,M1821631900,0.0,0.0,0,0
306,CASH_IN,197597.59,C1651360812,2112965.59,2310563.18,C987653476,2611680.92,2414083.33,0,0
256,CASH_OUT,9811104.49,C887693253,9811104.49,0.0,C1459698370,61469.05,9872573.54,1,0
38,PAYMENT,4160.04,C1839990022,0.0,0.0,M59335848,0.0,0.0,0,0
18,CASH_OUT,1207.92,C1654863920,60465.0,59257.08,C1053895707,473955.47,674340.57,0,0
664,CASH_OUT,7807640.17,C501884984,7807640.17,0.0,C181617125,273879.35,8081519.52,1,0
518,TRANSFER,242896.12,C494221581,242896.12,0.0,C1477702767,0.0,0.0,1,0
331,TRANSFER,537733.05,C1547987357,0.0,0.0,C1306951855,538711.61,1076444.66,0,0
157,CASH_IN,49216.95,C1331575244,1566387.68,1615604.63,C808984940,2282109.24,2232892.29,0,0
409,TRANSFER,2284476.12,C85727598,2284476.12,0.0,C577003768,0.0,0.0,1,0
156,PAYMENT,23839.94,C540540515,0.0,0.0,M404508945,0.0,0.0,0,0
636,TRANSFER,654250.76,C440042528,654250.76,0.0,C1075308511,0.0,0.0,1,0
303,CASH_IN,210958.6,C2097467649,959476.68,1170435.28,C1997273200,223148.82,12190.22,0,0
234,CASH_IN,159396.33,C1934131024,6144174.26,6303570.59,C1059037244,412987.69,253591.37,0,0
212,TRANSFER,362631.05,C1251759902,362631.05,0.0,C75355732,0.0,0.0,1,0
275,CASH_OUT,192168.58,C1034773534,0.0,0.0,C2056776173,1600871.8,1793040.38,0,0
18,CASH_OUT,206405.11,C241785005,14637.0,0.0,C1710891545,347516.43,553921.54,0,0
189,PAYMENT,4333.88,C1604601978,21527.0,17193.12,M783459827,0.0,0.0,0,0
210,CASH_IN,50950.61,C1317034713,140964.18,191914.78,C1349546750,388462.14,337511.53,0,0
430,TRANSFER,2828068.73,C1916200037,2828068.73,0.0,C483349301,0.0,0.0,1,0
178,CASH_OUT,3354200.39,C459414804,3354200.39,0.0,C903962920,0.0,3491865.72,1,0
585,CASH_OUT,470325.08,C1713242347,470325.08,0.0,C1102790873,0.0,470325.08,1,0
354,PAYMENT,285.16,C1748848230,48656.21,48371.05,M1989161959,0.0,0.0,0,0
365,TRANSFER,916644.03,C1640343789,916644.03,0.0,C1989263119,0.0,0.0,1,0
56,CASH_OUT,325242.69,C905192559,325242.69,0.0,C1676432811,910845.46,1236088.15,1,0
398,CASH_IN,423407.25,C1257342313,89305.0,512712.25,C988743287,0.0,0.0,0,0
307,CASH_OUT,55861.49,C548362980,22155.0,0.0,C1183640869,67065.6,122927.09,0,0
289,PAYMENT,375.38,C1560230312,242.0,0.0,M672351296,0.0,0.0,0,0
495,TRANSFER,58737.53,C185461868,58737.53,0.0,C91345740,0.0,0.0,1,0
16,CASH_OUT,66483.77,C2094964921,0.0,0.0,C1728098288,334436.32,216036.43,0,0
301,TRANSFER,82665.47,C1241022919,82665.47,0.0,C778090649,0.0,0.0,1,0
527,CASH_OUT,6087.58,C645627086,6087.58,0.0,C616112992,3584904.5,3590992.07,1,0
585,TRANSFER,470325.08,C938594796,470325.08,0.0,C403817977,0.0,0.0,1,0
185,CASH_OUT,306928.01,C1639912339,23866.0,0.0,C868689965,180634.34,487562.36,0,0
394,CASH_OUT,49950.63,C1528504862,49950.63,0.0,C1778014932,460576.82,510527.45,1,0
188,CASH_IN,85621.77,C1876804550,2702134.56,2787756.33,C2019439540,1022550.03,936928.26,0,0
219,CASH_OUT,36371.77,C1856113052,36371.77,0.0,C1590703895,0.0,36371.77,1,0
351,CASH_OUT,111859.59,C1899190049,0.0,0.0,C1441346969,1516483.5,1628343.09,0,0
599,CASH_OUT,306675.37,C78926936,306675.37,0.0,C3029667,3566083.7,3872759.07,1,0
402,PAYMENT,8757.02,C1966266217,35336.0,26578.98,M1445424013,0.0,0.0,0,0
158,CASH_OUT,84472.41,C656049212,21110.0,0.0,C630233628,809907.55,894379.96,0,0
31,CASH_OUT,378204.02,C1309442409,378204.02,0.0,C1009459055,0.0,378204.02,1,0
577,TRANSFER,763170.76,C578629553,763170.76,0.0,C249184120,0.0,0.0,1,0
106,CASH_OUT,2231.46,C967408302,2231.46,0.0,C2089340835,0.0,2231.46,1,0
659,TRANSFER,1467987.57,C2035870900,1467987.57,0.0,C1336055115,0.0,0.0,1,0
139,CASH_OUT,40035.25,C362063055,0.0,0.0,C1209334596,579200.44,619235.69,0,0
132,TRANSFER,2479940.21,C1242611758,2479940.21,0.0,C1769880049,0.0,0.0,1,0
284,TRANSFER,498747.55,C1358700061,498747.55,0.0,C705797275,0.0,0.0,1,0
595,TRANSFER,335094.53,C1990249992,335094.53,0.0,C410556619,0.0,0.0,1,0
563,CASH_OUT,174885.47,C489265410,31440.0,0.0,C1256450296,1521896.59,1696782.06,0,0
496,CASH_OUT,766151.45,C146839469,766151.45,0.0,C550372434,0.0,766151.45,1,0
579,CASH_OUT,3085336.66,C113225350,3085336.66,0.0,C884857756,0.0,3085336.66,1,0
6,CASH_OUT,10565.0,C1191732945,10565.0,0.0,C418964192,36275.0,24380.72,1,0
227,CASH_IN,45000.17,C1159800747,72186.0,117186.17,C443585697,456529.83,411529.66,0,0
540,CASH_OUT,3707342.38,C633635438,3707342.38,0.0,C1640217168,558618.2,4265960.58,1,0
386,CASH_OUT,10000000.0,C165107915,10000000.0,0.0,C265818322,37732.12,10037732.12,1,0
139,CASH_IN,78545.37,C1129525728,21200.0,99745.37,C1034577983,1123098.98,1044553.61,0,0
261,CASH_OUT,159868.67,C583911146,0.0,0.0,C1002768214,1665237.05,1825105.72,0,0
231,DEBIT,4263.92,C608162004,150445.0,146181.08,C340236781,1012374.22,1016638.14,0,0
101,CASH_OUT,253793.28,C1168663550,253793.28,0.0,C740111360,525977.66,779770.94,1,0
147,CASH_OUT,1137603.28,C507008752,1137603.28,0.0,C1280720462,101685.4,1239288.68,1,0
606,TRANSFER,57588.67,C1367270224,57588.67,0.0,C1706801590,0.0,0.0,1,0
415,CASH_OUT,191834.14,C728560783,191834.14,0.0,C662256008,105924.3,297758.43,1,0
41,CASH_OUT,491357.92,C866368334,104286.0,0.0,C640100476,0.0,491357.92,0,0
139,CASH_IN,115957.37,C2098974369,164904.0,280861.37,C1497333337,2048912.59,1932955.22,0,0
375,CASH_OUT,118462.93,C2020423180,118462.93,0.0,C398791968,251578.05,370040.99,1,0
95,PAYMENT,6602.67,C1332212413,50394.0,43791.33,M782778870,0.0,0.0,0,0
21,TRANSFER,385306.7,C2134223431,0.0,0.0,C2022672604,1141455.53,2086380.49,0,0
118,CASH_OUT,3794763.63,C1592208539,3794763.63,0.0,C416664710,250142.64,4044906.27,1,0
366,CASH_OUT,5807351.83,C1254740800,5807351.83,0.0,C258745277,34380.89,5841732.72,1,0
349,TRANSFER,3309631.1,C1512400234,3309631.1,0.0,C356153034,0.0,0.0,1,0
276,TRANSFER,2246118.53,C1389870393,2246118.53,0.0,C745454492,0.0,0.0,1,0
69,CASH_OUT,582571.87,C1154322501,582571.87,0.0,C1687580441,0.0,582571.87,1,0
156,PAYMENT,10608.39,C725352998,0.0,0.0,M1856375181,0.0,0.0,0,0
490,CASH_OUT,422648.87,C1886113938,422648.87,0.0,C861197285,0.0,422648.87,1,0
92,TRANSFER,21574.55,C2002083627,21574.55,0.0,C1024161943,0.0,0.0,1,0
345,CASH_IN,24917.19,C983878641,711186.91,736104.11,C1181131935,57180.95,32263.75,0,0
184,TRANSFER,96286.54,C1997179270,96286.54,0.0,C1394632446,0.0,0.0,1,0
4,TRANSFER,2930418.44,C2047521920,2930418.44,0.0,C449261773,0.0,0.0,1,0
536,TRANSFER,624686.04,C1401632766,624686.04,0.0,C1786081115,0.0,0.0,1,0
523,CASH_OUT,4623764.68,C201692865,4623764.68,0.0,C1546968291,0.0,4623764.68,1,0
178,CASH_OUT,163263.23,C1966228415,0.0,0.0,C439059377,2125498.7,2288761.92,0,0
240,PAYMENT,3179.99,C1939321778,25684.0,22504.01,M2078188171,0.0,0.0,0,0
254,TRANSFER,93569.53,C1631858647,0.0,0.0,C2025583595,354340.44,447909.97,0,0
342,TRANSFER,21279.19,C1200071210,21279.19,0.0,C794836195,0.0,0.0,1,0
352,CASH_IN,105366.33,C432597786,52023.0,157389.33,C966601569,255503.82,150137.49,0,0
405,TRANSFER,70756.72,C2042587270,70756.72,0.0,C1273182282,0.0,0.0,1,0
355,CASH_IN,382211.8,C1838655439,7236954.62,7619166.42,C23702452,442369.04,60157.24,0,0
156,CASH_OUT,46872.94,C1131398797,368070.31,321197.37,C1491603998,84483.1,131356.04,0,0
511,TRANSFER,2491.85,C1751683841,2491.85,0.0,C1911344900,0.0,0.0,1,0
717,TRANSFER,116798.38,C1968923761,116798.38,0.0,C1287632280,0.0,0.0,1,0
281,CASH_IN,204636.84,C1548839976,54896.0,259532.84,C72052039,15591.04,0.0,0,0
351,TRANSFER,6417789.09,C355768552,6417789.09,0.0,C191674614,0.0,0.0,1,0
489,TRANSFER,101081.12,C289774611,101081.12,0.0,C359505480,0.0,0.0,1,0
581,CASH_OUT,155002.83,C1511917182,155002.83,0.0,C30026767,0.0,155002.83,1,0
44,CASH_OUT,44571.94,C330892703,44571.94,0.0,C648682751,11984.0,0.0,1,0
391,CASH_OUT,47721.95,C528875207,47721.95,0.0,C1681024448,39484.71,87206.65,1,0
19,CASH_OUT,174738.23,C1533379158,71906.0,0.0,C933016417,1010491.12,1185229.35,0,0
408,CASH_IN,165559.63,C132836661,8254191.93,8419751.55,C1222511371,10975061.72,10809502.1,0,0
180,CASH_OUT,144042.77,C1930533901,0.0,0.0,C364154461,662774.1,806816.87,0,0
49,CASH_OUT,114017.19,C305323219,114017.19,0.0,C1508275623,2822872.88,2936890.07,1,0
370,CASH_OUT,160606.28,C1747011358,16124.0,0.0,C788165196,172789.35,333395.63,0,0
182,PAYMENT,8465.43,C665809720,0.0,0.0,M1416504016,0.0,0.0,0,0
253,PAYMENT,5078.53,C217635205,0.0,0.0,M744957517,0.0,0.0,0,0
164,CASH_OUT,219899.13,C1144194133,35547.0,0.0,C323669641,2176279.87,2396179.01,0,0
387,CASH_OUT,9110884.44,C400087132,9110884.44,0.0,C413319813,0.0,9110884.44,1,0
306,TRANSFER,588586.08,C773534270,87892.0,0.0,C1414900304,0.0,333189.27,0,0
357,TRANSFER,343634.12,C1921747505,0.0,0.0,C2035803735,1035757.33,1379391.45,0,0
15,CASH_OUT,225450.83,C794715000,91721.0,0.0,C706350815,497347.49,1017127.0,0,0
309,PAYMENT,21623.1,C1704150091,21211.0,0.0,M877449678,0.0,0.0,0,0
501,TRANSFER,824841.09,C201944143,824841.09,0.0,C167433721,0.0,0.0,1,0
387,TRANSFER,245970.86,C174478461,245970.86,0.0,C1779281480,0.0,0.0,1,0
131,TRANSFER,7476725.66,C452889653,7476725.66,0.0,C1784013165,0.0,0.0,1,0
518,TRANSFER,95105.01,C492567713,95105.01,0.0,C1040142745,0.0,0.0,1,0
